#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
NS-1214_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SWEnt-1134_assembly.fasta	rep11c_2_repA(pJS33)	100.00	plasmidfinder	EU370687	rep11c_2_repA(pJS33)_EU370687
ES-M-ST001-23NOV14-0060C_assembly.fasta	rep9b_2_prgW(EF62pC)	97.14	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
EntR-0190_assembly.fasta	repUS26_1_EFD32pB0001(EFD32pB)	98.21	plasmidfinder	CP003728	repUS26_1_EFD32pB0001(EFD32pB)_CP003728
BP-C144-2_assembly.fasta	rep9b_2_prgW(EF62pC)	97.14	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
SWEnt-1183_assembly.fasta	rep9b_3_repA(pMG2200)	98.41	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-S-FC072-15SEP14-0172A_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-21JUL14-0029J_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-21JUL14-0029J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-27APR15-0081M_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1117_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1117_assembly.fasta	repUS11_rep(pTEF3)	95.62	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-1117_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
ES-S-CB001-14SEP15-0121I_assembly.fasta	repUS11_rep(pTEF3)	94.69	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-S-CB001-14SEP15-0121I_assembly.fasta	repUS43_1_CDS12738(DOp1)	91.71	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-S-CB001-14SEP15-0121I_assembly.fasta	rep1_5_CDS6(pRE25)	100.00	plasmidfinder	X92945	rep1_5_CDS6(pRE25)_X92945
ES-S-CB001-14SEP15-0121I_assembly.fasta	rep2_1_orf1(pRE25)	100.00	plasmidfinder	X92945	rep2_1_orf1(pRE25)_X92945
NS-0194_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0194_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0194_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0332_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0332_assembly.fasta	rep2_1_orf1(pRE25)	100.00	plasmidfinder	X92945	rep2_1_orf1(pRE25)_X92945
NS-0332_assembly.fasta	rep9a_1_repA(pAD1)	95.94	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
ES-M-ST001-03FEB15-0063J_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-03FEB15-0063J_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-25AUG14-0039C_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-25AUG14-0039C_assembly.fasta	rep9c_4_prgW(EF62pB)	100.00	plasmidfinder	CP002493	rep9c_4_prgW(EF62pB)_CP002493
ES-C-ST001-25AUG14-0039C_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
SS-0025_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
SS-0025_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
Ent-0182_assembly.fasta	repUS11_rep(pTEF3)	82.85	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-0229_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
ES-A-FC304-08JUN15-0497J_assembly.fasta	rep1_2_repS(pSM19035)	99.93	plasmidfinder	AY357120	rep1_2_repS(pSM19035)_AY357120
ES-A-FC304-08JUN15-0497J_assembly.fasta	rep11c_2_repA(pJS33)	99.90	plasmidfinder	EU370687	rep11c_2_repA(pJS33)_EU370687
SS-0037_assembly.fasta	rep9c_3_repA(pPD1)	99.80	plasmidfinder	D78016	rep9c_3_repA(pPD1)_D78016
SS-0037_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SS-0037_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-15JUN15-0096J_assembly.fasta	rep9a_1_repA(pAD1)	95.15	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
BP-H22-1_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0077_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0077_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST002-15SEP15-0125I_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-07DEC15-0141K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03NOV15-0137M_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03FEB15-0063L_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-03FEB15-0063L_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST002-25AUG14-0040K_assembly.fasta	rep9b_4_repA2(pTEF2)	99.70	plasmidfinder	AE016831	rep9b_4_repA2(pTEF2)_AE016831
ES-C-ST002-25AUG14-0040K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0898_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-C-ST002-07DEC15-0142J_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST002-25AUG14-0040C_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST002-25AUG14-0040C_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
BP-R20-1_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
BP-R20-1_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-M-ST001-13OCT14-0050J_assembly.fasta	rep9c_4_prgW(EF62pB)	100.00	plasmidfinder	CP002493	rep9c_4_prgW(EF62pB)_CP002493
ES-M-ST001-13OCT14-0050J_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-M-ST001-13OCT14-0050J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-W141-1_assembly.fasta	rep9b_2_prgW(EF62pC)	97.14	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
ES-C-ST001-15DEC14-0062M_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-C-ST001-15DEC14-0062M_assembly.fasta	repUS11_rep(pTEF3)	94.95	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-C-ST001-15DEC14-0062M_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-C-ST001-15DEC14-0062M_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-07DEC15-0141I_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03NOV15-0137L_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
ES-M-ST001-03NOV15-0137L_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-03NOV15-0137L_assembly.fasta	repUS43_1_CDS12738(DOp1)	90.13	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03NOV15-0137L_assembly.fasta	rep8b_1_repA(pEJ97p1)	93.82	plasmidfinder	AJ49170	rep8b_1_repA(pEJ97p1)_AJ49170
ES-C-ST001-20OCT14-0053M_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0290_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03MAR15-0067I_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-03MAR15-0067I_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-M-ST001-03MAR15-0067I_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0047_assembly.fasta	repUS43_1_CDS12738(DOp1)	90.13	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0047_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0047_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
BP-H74-1_assembly.fasta	rep8b_1_repA(pEJ97p1)	97.31	plasmidfinder	AJ49170	rep8b_1_repA(pEJ97p1)_AJ49170
NS-0372_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0372_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-R49-3_assembly.fasta	rep8b_1_repA(pEJ97p1)	97.46	plasmidfinder	AJ49170	rep8b_1_repA(pEJ97p1)_AJ49170
BP-R49-3_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
BP-R49-3_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-C-ST001-15DEC14-0062J_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-C-ST001-15DEC14-0062J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-A-FC604-20OCT14-0216B_assembly.fasta	rep11c_2_repA(pJS33)	99.90	plasmidfinder	EU370687	rep11c_2_repA(pJS33)_EU370687
NS-1104_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0330_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0330_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SS-0009_assembly.fasta	rep9c_2_prgW(pCF10)	97.80	plasmidfinder	AY855841	rep9c_2_prgW(pCF10)_AY855841
SS-0009_assembly.fasta	repUS43_1_CDS12738(DOp1)	90.13	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-08MAR16-0147J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1492_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1492_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1477_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1477_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
BP-G81-1_assembly.fasta	rep8b_1_repA(pEJ97p1)	97.46	plasmidfinder	AJ49170	rep8b_1_repA(pEJ97p1)_AJ49170
BP-G81-1_assembly.fasta	repUS1_1_repE(DOp2)	98.93	plasmidfinder	CP003585	repUS1_1_repE(DOp2)_CP003585
BP-G81-1_assembly.fasta	rep9c_2_prgW(pCF10)	97.80	plasmidfinder	AY855841	rep9c_2_prgW(pCF10)_AY855841
SWEntR-0376_assembly.fasta	rep9a_1_repA(pAD1)	96.74	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
SWEntR-0376_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SWEntR-0376_assembly.fasta	rep2_1_orf1(pRE25)	100.00	plasmidfinder	X92945	rep2_1_orf1(pRE25)_X92945
SWEntR-0376_assembly.fasta	rep7a_8_ORF11(pRE25)	100.00	plasmidfinder	X92945	rep7a_8_ORF11(pRE25)_X92945
NS-0501_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0501_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0501_assembly.fasta	rep9b_2_prgW(EF62pC)	100.00	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
ES-C-ST001-07DEC15-0141J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-07DEC15-0141J_assembly.fasta	rep9b_3_repA(pMG2200)	99.90	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1691_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1691_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1691_assembly.fasta	rep8a_1_EP002(pAM373)	96.82	plasmidfinder	NC002630	rep8a_1_EP002(pAM373)_NC002630
SS-0028_assembly.fasta	repUS43_1_CDS12738(DOp1)	90.13	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SS-0028_assembly.fasta	repUS11_rep(pTEF3)	96.95	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
SS-0028_assembly.fasta	rep9c_3_repA(pPD1)	99.00	plasmidfinder	D78016	rep9c_3_repA(pPD1)_D78016
SS-0028_assembly.fasta	rep9b_2_prgW(EF62pC)	100.00	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
SWEnt-1073_assembly.fasta	repUS11_rep(pTEF3)	82.85	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
SWEnt-1073_assembly.fasta	repUS11_rep(pTEF3)	95.35	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-M-ST001-21JUL14-0029D_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-21JUL14-0029D_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0383_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-1106_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1106_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1106_assembly.fasta	rep9c_2_prgW(pCF10)	98.55	plasmidfinder	AY855841	rep9c_2_prgW(pCF10)_AY855841
SS-0016_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
NS-0078_assembly.fasta	rep9a_1_repA(pAD1)	96.01	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0078_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-S-FC400-14MAR16-0827I_assembly.fasta	rep7a_17_CDS4(pS194)	100.00	plasmidfinder	NC005564	rep7a_17_CDS4(pS194)_NC005564
ES-S-FC400-14MAR16-0827I_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-S-FC400-14MAR16-0827I_assembly.fasta	rep9a_1_repA(pAD1)	95.25	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0305_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0305_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SS-0012_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089L_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089L_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-S-FC504-20JUL15-0557K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-S-FC504-20JUL15-0557K_assembly.fasta	rep2_1_orf1(pRE25)	100.00	plasmidfinder	X92945	rep2_1_orf1(pRE25)_X92945
ES-S-FC504-20JUL15-0557K_assembly.fasta	rep6_1_repA(pS86)	99.86	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-S-FC504-20JUL15-0557K_assembly.fasta	rep18b_2_repA(pEF418)	100.00	plasmidfinder	AF408195	rep18b_2_repA(pEF418)_AF408195
ES-S-FC504-20JUL15-0557K_assembly.fasta	rep7a_8_ORF11(pRE25)	100.00	plasmidfinder	X92945	rep7a_8_ORF11(pRE25)_X92945
NS-0200_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0200_assembly.fasta	rep6_1_repA(pS86)	99.86	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
NS-0200_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0259_assembly.fasta	repUS43_1_CDS12738(DOp1)	90.13	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0259_assembly.fasta	repUS11_rep(pTEF3)	96.95	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-0259_assembly.fasta	rep9c_3_repA(pPD1)	99.00	plasmidfinder	D78016	rep9c_3_repA(pPD1)_D78016
NS-0259_assembly.fasta	rep9b_2_prgW(EF62pC)	100.00	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
ES-M-ST001-13OCT14-0050E_assembly.fasta	rep1_2_repS(pSM19035)	99.93	plasmidfinder	AY357120	rep1_2_repS(pSM19035)_AY357120
NS-0199_assembly.fasta	rep9a_1_repA(pAD1)	96.14	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0199_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089E_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089E_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
ES-M-ST001-19MAY15-0089E_assembly.fasta	rep4a_1_repB(pCRL2911)	98.22	plasmidfinder	NC002799	rep4a_1_repB(pCRL2911)_NC002799
SS-0029_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SS-0029_assembly.fasta	rep9b_3_repA(pMG2200)	98.02	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SS-0029_assembly.fasta	repUS11_rep(pTEF3)	95.62	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-A-FC606-15DEC15-0736C_assembly.fasta	rep11c_2_repA(pJS33)	99.90	plasmidfinder	EU370687	rep11c_2_repA(pJS33)_EU370687
ES-A-FC606-15DEC15-0736C_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-17FEB15-0065J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SWEntR-0374_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SWEntR-0374_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0834_assembly.fasta	rep9b_2_prgW(EF62pC)	100.00	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
NS-0834_assembly.fasta	rep9a_1_repA(pAD1)	100.00	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0834_assembly.fasta	rep7a_8_ORF11(pRE25)	100.00	plasmidfinder	X92945	rep7a_8_ORF11(pRE25)_X92945
NS-0834_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03FEB15-0063M_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03FEB15-0063M_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1172_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-H53-2_assembly.fasta	rep9c_3_repA(pPD1)	99.77	plasmidfinder	D78016	rep9c_3_repA(pPD1)_D78016
NS-1114_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089D_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089D_assembly.fasta	repUS11_rep(pTEF3)	99.73	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-M-ST001-19MAY15-0089D_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
NS-0395_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0395_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-G109-2_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-G109-2_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-C-ST001-25AUG15-0117K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-25AUG15-0117K_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-C-ST001-25AUG15-0117K_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
BP-H4-1_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
BP-H4-1_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
NS-1685_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1685_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-V-FC083-19JAN16-0764C_assembly.fasta	repUS11_rep(pTEF3)	82.91	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
